args0,cores,date,host,host-id,mean-runtime,platform,spec-name
,1,,cores1n12,2182970650089411951,546000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n12,2182970650089411951,575000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n33,7617326244969711507,551000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n33,7617326244969711507,616000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n37,34001501750710667,10513440.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n37,34001501750710667,11235525.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,2,,cores2n17,5918165787430749328,536000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n17,5918165787430749328,553000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n41,4374878897178570610,565000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n41,4374878897178570610,583000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n14,774638529995000312,10708438.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n14,774638529995000312,9364423.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,6,1459867292,cores6n3,6771701988170035335,1936520.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459867292,cores6n3,6771701988170035335,5910070.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,4,,cores4n2,771957955006211361,309000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n2,771957955006211361,587000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n19,9186266283391231479,545000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n19,9186266283391231479,620000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459862701,cores1n39,6117145630775050910,7651482.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n39,6117145630775050910,6432797.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,4,,cores4n4,3912697986147052983,290000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n4,3912697986147052983,583000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459856561,cores1n48,6648659125124078229,8253572.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n48,6648659125124078229,5201321.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n4,227577189609951850,543000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n4,227577189609951850,588000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n2,6951501349384014328,9180957.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n2,6951501349384014328,10041224.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459821894,cores1n29,6604415979813250044,10436123.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n29,6604415979813250044,7625507.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n9,3784550532994959251,529000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n9,3784550532994959251,563000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n6,356788768154225268,2964774.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n6,356788768154225268,3332823.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459821894,cores1n26,7765442431305032700,2762065.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n26,7765442431305032700,5369625.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,4,1459831460,cores4n7,773751327190613120,2739495.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,4,1459831460,cores4n9,7926083743002852511,2771942.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,4,1459831460,cores4n9,7926083743002852511,6186585.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n14,1337624969163465546,8936940.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459871204,cores2n14,1337624969163465546,8548164.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,6,,cores6n2,1300206007194919582,194000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n2,1300206007194919582,556000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,6,1459881157,cores6n4,459641707200887395,8733865.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459881157,cores6n4,459641707200887395,3055562.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459864533,cores2n21,5429132023605132722,8526077.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459864533,cores2n21,5429132023605132722,5934314.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,4,1459840251,cores4n3,7573195915564866089,2993295.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
,1,,cores1n17,70434373587883375,544000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n17,70434373587883375,578000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n26,6751568594530619788,8601614.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n26,6751568594530619788,10105275.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n32,4194522581785538419,571000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n32,4194522581785538419,598000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n9,9080551805203431441,9538675.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459846962,cores4n9,9080551805203431441,4725765.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459849568,cores1n10,2353677509703120883,10348862.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,6,1459820384,cores6n2,9015412965392689629,1915204.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n4,4907298925979777668,9086472.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n4,4907298925979777668,3285010.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,4,1459879795,cores4n7,3005749408905970091,9451893.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,4,1459879795,cores4n7,3005749408905970091,4374409.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,6,,cores6n6,6405200321289546477,191000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n6,6405200321289546477,571000.0,Intel Sandy Bridge,fib.serial_java
39,4,1459860338,cores4n8,3205335302200495569,2756213.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,4,1459860338,cores4n8,3205335302200495569,6084501.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n48,3143054110290243442,521000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n48,3143054110290243442,558000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n48,5427186029757859731,533000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n48,5427186029757859731,562000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n5,3899131576028416504,8371441.000000001,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n5,3899131576028416504,9924376.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,4,,cores4n12,473482479830738209,285000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n12,473482479830738209,565000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459821894,cores1n46,8126989535582004220,6112321.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n46,8126989535582004220,10096832.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n13,8330605207711778707,530000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n13,8330605207711778707,575000.0,Intel Sandy Bridge,fib.serial_java
39,6,1459861187,cores6n2,5138317219602499707,1757515.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459861187,cores6n2,5138317219602499707,4792309.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,4,,cores4n5,7215458765106998711,298000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n5,7215458765106998711,567000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459862701,cores1n5,5610978971822719646,4135401.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n5,5610978971822719646,4591654.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n8,7117726165811214980,9554165.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n8,7117726165811214980,3200727.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n30,107608646974597750,8980578.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n30,107608646974597750,9326632.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459862701,cores1n34,4595377149446062750,5008340.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n34,4595377149446062750,9088370.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n6,3536818657607733866,532000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n6,3536818657607733866,602000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459862701,cores1n48,1018257995671143070,10328356.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n48,1018257995671143070,5223157.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459827927,cores1n5,2611169711155481204,5504444.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n5,2611169711155481204,4686657.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459864533,cores2n9,6289890370766405042,7488363.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459864533,cores2n9,6289890370766405042,5507886.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,4,,cores4n10,1199746567522616794,285000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n10,1199746567522616794,551000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n42,1613983505953221238,8824227.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n42,1613983505953221238,9668196.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n24,5318747657541187580,538000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n24,5318747657541187580,592000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459836991,cores1n39,3585081127803480332,5726107.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n39,3585081127803480332,10302854.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459821894,cores1n34,3056868646533899260,10712504.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n34,3056868646533899260,10005586.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n28,1255337716509200780,8855525.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n28,1255337716509200780,10474074.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n34,3173082240996254927,596000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n34,3173082240996254927,624000.0,Intel Sandy Bridge,fib.serial_java
39,6,1459867292,cores6n4,7421602579541291143,1991455.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459867292,cores6n4,7421602579541291143,5784783.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n45,1274739621383531126,9203843.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n45,1274739621383531126,11281161.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n38,3272767633072457619,530000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n38,3272767633072457619,566000.0,Intel Sandy Bridge,fib.serial_java
39,2,1459817475,cores2n10,5158742735442588966,14041154.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n10,5158742735442588966,8195836.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459829670,cores2n10,8879017877952169374,2690431.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459829670,cores2n10,8879017877952169374,5229661.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n29,3410178269825075091,519000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n29,3410178269825075091,552000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n4,9058297711332061042,537000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n4,9058297711332061042,577000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n14,1806590232010597879,500000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n14,1806590232010597879,598000.0,Intel Sandy Bridge,fib.serial_java
39,2,1459817475,cores2n3,5754356211502724390,7666522.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n3,5754356211502724390,7620545.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,1,1459836991,cores1n1,2567048955232708876,4363157.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n1,2567048955232708876,8480796.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n18,2054872292708471180,9621885.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n18,2054872292708471180,9954281.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459821894,cores1n8,2315037552956843004,6354228.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459821894,cores1n8,2315037552956843004,12331654.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n15,4544089493265633898,546000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n15,4544089493265633898,597000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n10,9221448636845427316,5218688.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n10,9221448636845427316,6766789.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n8,3722943504921315832,8881087.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n8,3722943504921315832,8741387.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459838707,cores2n7,1886073910402670679,8721581.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459838707,cores2n7,1886073910402670679,11430614.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n34,6875866051883497469,534000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n34,6875866051883497469,594000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459836991,cores1n12,6349601772074363148,6042228.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n12,6349601772074363148,5752509.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n20,5947964085846829686,9683089.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n20,5947964085846829686,9539546.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n3,7193068383333412722,537000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n3,7193068383333412722,579000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n36,6701953334190698354,546000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n36,6701953334190698354,589000.0,Intel Sandy Bridge,fib.serial_java
,4,,cores4n9,3724148015614526938,316000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n9,3724148015614526938,616000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n36,7792000593508094066,8686872.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n36,7792000593508094066,9550334.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,2,,cores2n3,6724906275075707498,548000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n3,6724906275075707498,619000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459856561,cores1n19,5497840917541690005,2848251.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n19,5497840917541690005,5859527.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n28,427200427645130095,564000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n28,427200427645130095,576000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459856561,cores1n24,1423220673780521621,4999364.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459856561,cores1n24,1423220673780521621,9377546.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n11,2204298491313678966,8710272.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n11,2204298491313678966,9664576.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n7,3430993803055348357,8948220.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459848361,cores6n7,3430993803055348357,2751057.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,6,1459861189,cores6n3,4530764103826671739,1927428.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459861189,cores6n3,4530764103826671739,5801126.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n46,3779796953386059667,523000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n46,3779796953386059667,559000.0,Intel Sandy Bridge,fib.serial_java
39,6,1459820384,cores6n4,9139014908626512349,2026546.9999999998,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,6,1459820384,cores6n4,9139014908626512349,5770755.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n23,2701727370014780022,11510637.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n23,2701727370014780022,12284683.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,2,1459829670,cores2n11,4497124932121953694,2714307.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459829670,cores2n11,4497124932121953694,9841121.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
39,2,1459858348,cores2n7,8932335365741483394,5208891.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459858348,cores2n7,8932335365741483394,8423047.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n12,9121706710114673871,530000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n12,9121706710114673871,572000.0,Intel Sandy Bridge,fib.serial_java
,4,,cores4n1,2351118980505052449,304000.0,Intel Sandy Bridge,fib.fj_java
,4,,cores4n1,2351118980505052449,577000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459862701,cores1n18,9164169359553069726,7599348.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459862701,cores1n18,9164169359553069726,9180221.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n12,2688949996927996300,9809944.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459875744,cores1n12,2688949996927996300,9863518.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n20,6767223063129815036,562000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n20,6767223063129815036,594000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n16,8552341617446390388,10612830.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n16,8552341617446390388,5409066.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n22,5594977414031517175,575000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n22,5594977414031517175,753000.0,Intel Sandy Bridge,fib.serial_java
,1,,cores1n5,1435796600016262511,591000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n5,1435796600016262511,644000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827928,cores1n36,5040557158285871732,6809336.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827928,cores1n36,5040557158285871732,7427951.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n6,3956935045489257587,529000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n6,3956935045489257587,559000.0,Intel Sandy Bridge,fib.serial_java
39,2,1459817475,cores2n11,4507933908812084518,7868280.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817475,cores2n11,4507933908812084518,4408311.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n14,8637542296741365487,9151642.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877943,cores2n14,8637542296741365487,9728322.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n38,9191456609634511478,8931541.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459868886,cores1n38,9191456609634511478,9704409.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,6,1459855387,cores6n8,6974835928177975565,8364710.000000001,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,6,1459855387,cores6n8,6974835928177975565,3089572.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,2,,cores2n11,7982359947863052906,539000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n11,7982359947863052906,615000.0,Intel Sandy Bridge,fib.serial_java
39,2,1459858350,cores2n13,432007986402956674,4774882.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459858350,cores2n13,432007986402956674,4347308.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n30,4384919237931476175,581000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n30,4384919237931476175,623000.0,Intel Sandy Bridge,fib.serial_java
39,2,1459817482,cores2n13,4425292514629432614,5889743.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,2,1459817482,cores2n13,4425292514629432614,7997081.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n6,5050354773256990578,556000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n6,5050354773256990578,577000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n27,6846379138596375156,2761707.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n27,6846379138596375156,5417580.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n42,2472262505933492338,9217792.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,1,1459842777,cores1n42,2472262505933492338,10672741.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n23,6935773677362268664,9624508.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459844945,cores2n23,6935773677362268664,9494722.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
39,1,1459836991,cores1n4,6441874832281757964,7528658.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459836991,cores1n4,6441874832281757964,6304857.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,2,,cores2n8,1476566177641530512,538000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n8,1476566177641530512,558000.0,Intel Sandy Bridge,fib.serial_java
,2,,cores2n13,3538653785464112272,553000.0,Intel Sandy Bridge,fib.fj_java
,2,,cores2n13,3538653785464112272,585000.0,Intel Sandy Bridge,fib.serial_java
39,1,1459827927,cores1n18,2949874706178542197,2920483.0,Intel Sandy Bridge,benchmark_specs.fib.big.parfun.csv
39,1,1459827927,cores1n18,2949874706178542197,6310638.0,Intel Sandy Bridge,benchmark_specs.fib.big.serial.csv
,1,,cores1n21,4821084501258970319,577000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n21,4821084501258970319,616000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n2,5131095111835207407,8657368.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
benchmark_specs/data/id3-small.dat,2,1459877942,cores2n2,5131095111835207407,8202180.0,Intel Sandy Bridge,benchmark_specs.id3.small.parfun.csv
,1,,cores1n17,4133415251681871763,562000.0,Intel Sandy Bridge,fib.fj_java
,1,,cores1n17,4133415251681871763,578000.0,Intel Sandy Bridge,fib.serial_java
,6,,cores6n5,7093908381721560373,221000.0,Intel Sandy Bridge,fib.fj_java
,6,,cores6n5,7093908381721560373,595000.0,Intel Sandy Bridge,fib.serial_java
benchmark_specs/data/id3-small.dat,2,1459851780,cores2n22,6248410865111805866,8731981.0,Intel Sandy Bridge,benchmark_specs.id3.small.serial.csv
